hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,total_nights,total_revenue,total_guests,room_match,arrival_date,arrival_yearmon
City Hotel,0,31,2016,February,6,4,0,2,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,1,No Deposit,0,174,0,Transient-Party,81.5,0,0,Check-Out,2016-02-06,2,163.0,2,1,2016-02-04,2016-02
City Hotel,0,4,2016,February,6,5,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,0,0,Transient,80.0,0,0,Check-Out,2016-02-06,1,80.0,1,1,2016-02-05,2016-02
City Hotel,0,31,2016,February,6,4,0,2,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,1,No Deposit,0,174,0,Transient-Party,77.0,0,0,Check-Out,2016-02-06,2,154.0,2,1,2016-02-04,2016-02
City Hotel,0,4,2016,February,6,4,0,2,3,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,133.0,0,1,Check-Out,2016-02-06,2,266.0,3,1,2016-02-04,2016-02
City Hotel,0,31,2016,February,6,4,0,2,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,174,0,Transient-Party,81.5,0,0,Check-Out,2016-02-06,2,163.0,2,1,2016-02-04,2016-02
City Hotel,0,14,2016,February,6,3,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,8,0,0,Transient,82.8,0,1,Check-Out,2016-02-06,3,248.39999999999998,2,1,2016-02-03,2016-02
City Hotel,0,35,2016,November,48,22,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,1,0,0,A,A,0,No Deposit,85,0,0,Transient,72.0,0,0,Check-Out,2016-11-24,2,144.0,2,1,2016-11-22,2016-11
City Hotel,0,31,2016,February,6,4,0,2,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,174,0,Transient-Party,77.0,0,0,Check-Out,2016-02-06,2,154.0,2,1,2016-02-04,2016-02
City Hotel,0,31,2016,February,6,4,0,2,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,174,0,Transient-Party,77.0,0,0,Check-Out,2016-02-06,2,154.0,2,1,2016-02-04,2016-02
City Hotel,0,21,2016,February,6,3,0,3,2,1,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,0,0,Transient,59.75,0,2,Check-Out,2016-02-06,3,179.25,3,1,2016-02-03,2016-02
City Hotel,0,7,2016,February,6,5,0,1,2,0,1,SC,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,0,0,Transient,81.0,0,2,Check-Out,2016-02-06,1,81.0,3,1,2016-02-05,2016-02
City Hotel,0,4,2016,February,6,4,0,2,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9,0,0,Transient,93.0,0,1,Check-Out,2016-02-06,2,186.0,2,0,2016-02-04,2016-02
City Hotel,0,34,2016,January,6,31,2,4,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27,0,0,Transient,50.33,0,0,Check-Out,2016-02-06,6,301.98,2,1,2016-01-31,2016-01
City Hotel,0,31,2016,January,5,30,2,5,2,1,0,BB,TUR,Offline TA/TO,TA/TO,0,0,0,D,E,0,No Deposit,16,0,0,Transient,84.03,0,3,Check-Out,2016-02-06,7,588.21,3,0,2016-01-30,2016-01
City Hotel,0,31,2016,February,6,4,0,2,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,174,0,Transient-Party,71.0,0,0,Check-Out,2016-02-06,2,142.0,1,1,2016-02-04,2016-02
City Hotel,0,0,2016,February,6,5,0,1,2,0,0,SC,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,0,0,Transient,0.0,0,0,Check-Out,2016-02-06,1,0.0,2,1,2016-02-05,2016-02
City Hotel,0,4,2016,February,6,3,0,3,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,0,0,Transient,81.0,0,1,Check-Out,2016-02-06,3,243.0,1,1,2016-02-03,2016-02
City Hotel,0,4,2016,February,6,3,0,4,2,0,0,BB,TUN,Offline TA/TO,TA/TO,0,0,0,E,F,0,No Deposit,138,0,0,Transient,85.98,0,0,Check-Out,2016-02-07,4,343.92,2,0,2016-02-03,2016-02
City Hotel,0,11,2016,February,6,5,0,2,3,0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,129.0,0,2,Check-Out,2016-02-07,2,258.0,3,1,2016-02-05,2016-02
City Hotel,0,0,2016,February,6,5,0,2,1,0,0,SC,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,0,0,0,Transient,79.0,0,0,Check-Out,2016-02-07,2,158.0,1,1,2016-02-05,2016-02
City Hotel,0,15,2016,February,6,5,0,2,1,0,0,BB,KOR,Corporate,Corporate,0,0,0,E,F,3,No Deposit,0,183,0,Transient-Party,86.0,0,0,Check-Out,2016-02-07,2,172.0,1,0,2016-02-05,2016-02
City Hotel,0,7,2016,February,6,5,0,2,1,0,0,BB,FIN,Corporate,Corporate,0,0,0,E,E,1,No Deposit,0,183,0,Transient-Party,86.0,0,0,Check-Out,2016-02-07,2,172.0,1,1,2016-02-05,2016-02
City Hotel,0,16,2016,February,6,6,0,1,1,0,0,BB,CHE,Corporate,Corporate,0,0,0,E,E,2,No Deposit,0,183,0,Transient-Party,86.0,0,0,Check-Out,2016-02-07,1,86.0,1,1,2016-02-06,2016-02
City Hotel,0,13,2016,February,6,3,0,4,1,0,0,BB,CHN,Corporate,Corporate,0,0,0,E,E,0,No Deposit,0,183,0,Transient,86.0,0,0,Check-Out,2016-02-07,4,344.0,1,1,2016-02-03,2016-02
City Hotel,0,8,2016,February,6,6,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,G,G,2,No Deposit,0,183,0,Transient-Party,101.0,0,0,Check-Out,2016-02-07,1,101.0,1,1,2016-02-06,2016-02
City Hotel,0,0,2016,February,6,6,0,1,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,79.0,0,0,Check-Out,2016-02-07,1,79.0,1,1,2016-02-06,2016-02
City Hotel,0,59,2016,February,6,4,0,3,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,0,0,Transient,60.0,0,0,Check-Out,2016-02-07,3,180.0,2,0,2016-02-04,2016-02
City Hotel,0,6,2016,February,6,4,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28,0,0,Transient,66.0,0,0,Check-Out,2016-02-07,3,198.0,2,1,2016-02-04,2016-02
City Hotel,0,10,2016,February,6,6,0,1,2,0,0,BB,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,93.0,0,1,Check-Out,2016-02-07,1,93.0,2,1,2016-02-06,2016-02
City Hotel,0,2,2016,February,6,3,0,4,3,0,0,BB,HUN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,130.0,0,2,Check-Out,2016-02-07,4,520.0,3,1,2016-02-03,2016-02
City Hotel,0,1,2016,February,6,3,0,4,2,1,0,BB,ITA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9,0,0,Transient,111.0,0,2,Check-Out,2016-02-07,4,444.0,3,0,2016-02-03,2016-02
City Hotel,0,2,2016,February,6,5,0,2,1,0,0,BB,FRA,Corporate,Corporate,0,0,0,E,E,1,No Deposit,0,183,0,Transient-Party,97.0,0,0,Check-Out,2016-02-07,2,194.0,1,1,2016-02-05,2016-02
City Hotel,0,16,2016,February,6,5,0,2,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,8,0,0,Transient,82.8,0,0,Check-Out,2016-02-07,2,165.6,2,1,2016-02-05,2016-02
City Hotel,0,8,2016,February,6,5,0,2,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8,0,0,Transient,93.0,0,1,Check-Out,2016-02-07,2,186.0,2,1,2016-02-05,2016-02
City Hotel,0,26,2016,February,6,3,0,4,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,89.0,0,1,Check-Out,2016-02-07,4,356.0,2,1,2016-02-03,2016-02
City Hotel,0,0,2016,February,6,4,0,3,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,98.33,0,0,Check-Out,2016-02-07,3,294.99,2,1,2016-02-04,2016-02
City Hotel,0,1,2016,February,6,6,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,14,0,0,Transient,102.0,0,0,Check-Out,2016-02-07,1,102.0,2,1,2016-02-06,2016-02
City Hotel,0,1,2016,March,13,26,0,1,2,0,0,SC,PRT,Direct,Direct,1,0,1,A,A,0,No Deposit,0,0,0,Group,139.0,0,1,Check-Out,2016-03-27,1,139.0,2,1,2016-03-26,2016-03
City Hotel,0,3,2016,February,6,6,0,1,3,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,130.0,0,1,Check-Out,2016-02-07,1,130.0,3,1,2016-02-06,2016-02
City Hotel,0,2,2016,February,6,6,0,1,2,0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient-Party,81.0,0,1,Check-Out,2016-02-07,1,81.0,2,1,2016-02-06,2016-02
City Hotel,0,13,2016,February,6,3,0,4,2,0,0,BB,DNK,Corporate,Corporate,0,0,0,E,E,1,No Deposit,0,183,0,Transient-Party,96.0,0,0,Check-Out,2016-02-07,4,384.0,2,1,2016-02-03,2016-02
City Hotel,0,13,2016,February,6,3,0,4,1,0,0,BB,FRA,Corporate,Corporate,0,0,0,E,E,3,No Deposit,0,183,0,Transient-Party,86.0,0,0,Check-Out,2016-02-07,4,344.0,1,1,2016-02-03,2016-02
City Hotel,0,14,2016,February,6,4,0,3,2,0,0,BB,GRC,Corporate,Corporate,0,0,0,G,G,1,No Deposit,0,183,0,Transient-Party,112.0,0,0,Check-Out,2016-02-07,3,336.0,2,1,2016-02-04,2016-02
City Hotel,0,1,2016,February,6,6,0,1,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,81.0,0,1,Check-Out,2016-02-07,1,81.0,2,1,2016-02-06,2016-02
City Hotel,0,15,2016,February,6,5,0,2,1,0,0,BB,FRA,Corporate,Corporate,0,0,0,E,F,1,No Deposit,0,183,0,Transient-Party,86.0,0,0,Check-Out,2016-02-07,2,172.0,1,0,2016-02-05,2016-02
City Hotel,0,4,2016,February,6,6,0,1,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,81.0,0,0,Check-Out,2016-02-07,1,81.0,2,1,2016-02-06,2016-02
City Hotel,0,13,2016,February,6,3,0,4,1,0,0,BB,BRA,Corporate,Corporate,0,0,0,E,E,1,No Deposit,0,183,0,Transient-Party,86.0,0,0,Check-Out,2016-02-07,4,344.0,1,1,2016-02-03,2016-02
City Hotel,0,2,2016,February,6,5,0,2,2,1,0,HB,ESP,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,9,0,0,Transient,159.5,0,2,Check-Out,2016-02-07,2,319.0,3,0,2016-02-05,2016-02
City Hotel,0,0,2016,February,6,6,0,1,2,1,0,BB,POL,Direct,Direct,0,0,0,D,D,0,No Deposit,14,0,0,Transient,126.0,1,1,Check-Out,2016-02-07,1,126.0,3,1,2016-02-06,2016-02
City Hotel,0,6,2016,February,6,5,0,2,2,0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9,0,0,Transient-Party,81.0,0,0,Check-Out,2016-02-07,2,162.0,2,1,2016-02-05,2016-02
City Hotel,0,4,2016,February,6,5,0,2,2,0,0,SC,RUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,81.0,0,0,Check-Out,2016-02-07,2,162.0,2,1,2016-02-05,2016-02
City Hotel,1,1,2016,February,6,6,0,0,1,0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,0.0,0,0,No-Show,2016-02-06,0,0.0,1,1,2016-02-06,2016-02
City Hotel,0,26,2016,February,6,5,0,2,2,0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,77.0,0,1,Check-Out,2016-02-07,2,154.0,2,1,2016-02-05,2016-02
City Hotel,0,4,2016,February,6,5,0,2,2,1,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,120.0,1,2,Check-Out,2016-02-07,2,240.0,3,1,2016-02-05,2016-02
City Hotel,0,11,2016,February,6,6,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,93.0,0,1,Check-Out,2016-02-07,1,93.0,2,1,2016-02-06,2016-02
City Hotel,0,70,2016,February,6,5,0,2,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8,0,0,Transient,69.5,0,0,Check-Out,2016-02-07,2,139.0,2,1,2016-02-05,2016-02
City Hotel,0,12,2016,February,6,5,0,2,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,93.0,0,1,Check-Out,2016-02-07,2,186.0,2,1,2016-02-05,2016-02
City Hotel,0,3,2016,February,6,5,0,2,2,1,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,111.0,0,2,Check-Out,2016-02-07,2,222.0,3,1,2016-02-05,2016-02
City Hotel,0,7,2016,February,6,5,0,2,1,0,0,BB,NOR,Corporate,Corporate,0,0,0,E,F,2,No Deposit,0,183,0,Transient-Party,86.0,0,0,Check-Out,2016-02-07,2,172.0,1,0,2016-02-05,2016-02
City Hotel,0,1,2016,February,6,5,0,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,92.0,0,0,Check-Out,2016-02-07,2,184.0,2,1,2016-02-05,2016-02
City Hotel,0,17,2016,February,6,5,0,2,2,0,0,SC,ARM,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,0,0,Transient,65.2,0,0,Check-Out,2016-02-07,2,130.4,2,1,2016-02-05,2016-02
City Hotel,0,2,2016,February,6,6,0,1,2,0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient-Party,81.0,0,1,Check-Out,2016-02-07,1,81.0,2,1,2016-02-06,2016-02
City Hotel,0,2,2016,February,6,6,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,11,0,0,Transient,74.8,0,0,Check-Out,2016-02-07,1,74.8,2,1,2016-02-06,2016-02
City Hotel,0,22,2016,February,6,4,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,11,0,0,Transient,71.6,0,1,Check-Out,2016-02-07,3,214.79999999999998,2,1,2016-02-04,2016-02
City Hotel,0,129,2016,February,6,4,0,3,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28,0,0,Group,62.0,0,0,Check-Out,2016-02-07,3,186.0,2,1,2016-02-04,2016-02
City Hotel,0,6,2016,February,6,5,0,2,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9,0,0,Transient,108.0,0,0,Check-Out,2016-02-07,2,216.0,2,1,2016-02-05,2016-02
City Hotel,0,0,2016,February,7,7,0,0,1,0,0,BB,PRT,Online TA,TA/TO,1,0,0,A,A,0,No Deposit,9,0,0,Transient,0.0,0,0,Check-Out,2016-02-07,0,0.0,1,1,2016-02-07,2016-02
City Hotel,0,13,2016,February,6,3,0,4,1,0,0,BB,BRA,Corporate,Corporate,0,0,0,G,G,1,No Deposit,0,183,0,Transient-Party,102.0,0,0,Check-Out,2016-02-07,4,408.0,1,1,2016-02-03,2016-02
City Hotel,0,9,2016,February,6,4,1,3,2,0,0,BB,ISR,Direct,Direct,0,0,0,A,A,0,No Deposit,0,0,0,Transient,91.0,0,0,Check-Out,2016-02-08,4,364.0,2,1,2016-02-04,2016-02
City Hotel,0,12,2016,February,6,5,1,2,3,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9,0,0,Transient,130.0,0,1,Check-Out,2016-02-08,3,390.0,3,1,2016-02-05,2016-02
City Hotel,0,2,2016,February,7,7,1,0,1,0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,86.0,0,0,Check-Out,2016-02-08,1,86.0,1,1,2016-02-07,2016-02
City Hotel,0,15,2016,February,6,5,1,2,1,0,0,BB,USA,Corporate,Corporate,0,0,0,G,G,2,No Deposit,0,183,0,Transient-Party,100.0,0,0,Check-Out,2016-02-08,3,300.0,1,1,2016-02-05,2016-02
City Hotel,0,0,2016,February,7,7,1,0,2,0,0,SC,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,0,0,0,Transient,79.0,0,0,Check-Out,2016-02-08,1,79.0,2,1,2016-02-07,2016-02
City Hotel,0,0,2016,February,7,7,1,0,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,79.0,0,0,Check-Out,2016-02-08,1,79.0,2,1,2016-02-07,2016-02
City Hotel,0,1,2016,February,6,6,1,1,1,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,86.0,0,0,Check-Out,2016-02-08,2,172.0,1,1,2016-02-06,2016-02
City Hotel,0,58,2016,February,6,3,1,4,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,0,0,Transient,60.0,0,0,Check-Out,2016-02-08,5,300.0,2,0,2016-02-03,2016-02
City Hotel,0,9,2016,February,6,5,1,2,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28,0,0,Transient,66.0,0,0,Check-Out,2016-02-08,3,198.0,2,1,2016-02-05,2016-02
City Hotel,0,61,2016,February,6,3,1,4,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,0,0,Transient,60.0,0,0,Check-Out,2016-02-08,5,300.0,2,0,2016-02-03,2016-02
City Hotel,0,58,2016,February,6,5,1,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,0,0,Transient,60.0,0,0,Check-Out,2016-02-08,3,180.0,2,0,2016-02-05,2016-02
City Hotel,0,2,2016,February,7,7,1,0,3,0,0,BB,CHN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,127.0,0,1,Check-Out,2016-02-08,1,127.0,3,1,2016-02-07,2016-02
City Hotel,0,85,2016,February,6,3,1,4,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,10,0,0,Transient,71.0,0,0,Check-Out,2016-02-08,5,355.0,2,1,2016-02-03,2016-02
City Hotel,0,2,2016,February,6,5,1,2,1,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,0,0,Transient,57.98,0,1,Check-Out,2016-02-08,3,173.94,1,1,2016-02-05,2016-02
City Hotel,0,81,2016,February,6,6,1,1,2,0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14,0,0,Transient,77.0,0,1,Check-Out,2016-02-08,2,154.0,2,1,2016-02-06,2016-02
City Hotel,0,81,2016,February,6,6,1,1,2,0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14,0,0,Transient,77.0,0,1,Check-Out,2016-02-08,2,154.0,2,1,2016-02-06,2016-02
City Hotel,0,1,2016,February,6,6,1,1,2,1,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,120.0,0,0,Check-Out,2016-02-08,2,240.0,3,1,2016-02-06,2016-02
City Hotel,0,8,2016,February,6,3,1,4,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,138,0,0,Transient,65.58,0,0,Check-Out,2016-02-08,5,327.9,2,1,2016-02-03,2016-02
City Hotel,0,15,2016,February,6,5,1,2,2,0,0,BB,AUT,Corporate,Corporate,0,0,0,E,F,2,No Deposit,0,183,0,Transient-Party,97.0,0,0,Check-Out,2016-02-08,3,291.0,2,0,2016-02-05,2016-02
City Hotel,0,2,2016,February,6,6,1,1,2,0,0,BB,HRV,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,102.0,1,1,Check-Out,2016-02-08,2,204.0,2,1,2016-02-06,2016-02
City Hotel,0,16,2016,February,6,3,1,4,2,0,0,BB,GRC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,74.8,0,1,Check-Out,2016-02-08,5,374.0,2,1,2016-02-03,2016-02
City Hotel,0,12,2016,February,6,6,1,1,1,0,0,BB,MAR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,86.0,0,0,Check-Out,2016-02-08,2,172.0,1,1,2016-02-06,2016-02
City Hotel,0,16,2016,February,6,5,1,2,2,0,0,BB,SWE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7,0,0,Transient,64.22,0,0,Check-Out,2016-02-08,3,192.66,2,1,2016-02-05,2016-02
City Hotel,0,13,2016,February,6,6,1,1,1,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,86.0,0,1,Check-Out,2016-02-08,2,172.0,1,1,2016-02-06,2016-02
City Hotel,0,14,2016,February,6,4,1,3,1,0,0,BB,POL,Corporate,Corporate,0,0,0,E,E,3,No Deposit,0,183,0,Transient-Party,86.0,0,0,Check-Out,2016-02-08,4,344.0,1,1,2016-02-04,2016-02
City Hotel,0,95,2016,February,6,5,1,2,2,0,0,BB,NLD,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,121,0,0,Transient,72.0,0,0,Check-Out,2016-02-08,3,216.0,2,1,2016-02-05,2016-02
City Hotel,0,73,2016,February,6,4,1,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,14,0,0,Transient,65.75,0,0,Check-Out,2016-02-08,4,263.0,2,1,2016-02-04,2016-02
City Hotel,0,2,2016,February,6,6,1,1,2,0,0,HB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,0,0,Transient,131.0,0,1,Check-Out,2016-02-08,2,262.0,2,1,2016-02-06,2016-02
City Hotel,0,0,2016,February,7,8,0,0,2,0,0,BB,PRT,Direct,Direct,1,0,0,A,D,0,No Deposit,0,0,0,Transient,0.0,0,0,Check-Out,2016-02-08,0,0.0,2,0,2016-02-08,2016-02
City Hotel,0,0,2016,February,7,8,0,0,1,0,0,BB,PRT,Direct,Direct,1,0,0,D,D,0,No Deposit,0,0,0,Transient,0.0,0,0,Check-Out,2016-02-08,0,0.0,1,1,2016-02-08,2016-02
City Hotel,0,1,2016,February,7,7,2,0,3,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,130.0,0,2,Check-Out,2016-02-09,2,260.0,3,1,2016-02-07,2016-02
City Hotel,0,3,2016,February,7,8,1,0,1,0,0,HB,ITA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,0,0,Transient-Party,129.0,0,1,Check-Out,2016-02-09,1,129.0,1,1,2016-02-08,2016-02
City Hotel,0,3,2016,February,7,8,1,0,1,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,0,0,Transient-Party,129.0,0,1,Check-Out,2016-02-09,1,129.0,1,1,2016-02-08,2016-02
City Hotel,0,3,2016,February,7,8,1,0,1,0,0,HB,ITA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,0,0,Transient-Party,129.0,0,1,Check-Out,2016-02-09,1,129.0,1,1,2016-02-08,2016-02
City Hotel,0,27,2016,February,6,4,2,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,0,0,Transient,66.31,0,1,Check-Out,2016-02-09,5,331.55,2,1,2016-02-04,2016-02
City Hotel,0,14,2016,February,7,8,1,0,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,90.0,1,1,Check-Out,2016-02-09,1,90.0,2,1,2016-02-08,2016-02
City Hotel,0,2,2016,February,7,8,1,0,2,1,0,BB,DEU,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9,0,0,Transient,109.0,0,1,Check-Out,2016-02-09,1,109.0,3,0,2016-02-08,2016-02
City Hotel,0,40,2016,February,6,6,2,1,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27,0,0,Transient,40.67,0,0,Check-Out,2016-02-09,3,122.01,2,1,2016-02-06,2016-02
City Hotel,0,10,2016,February,7,7,2,0,3,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,130.0,0,2,Check-Out,2016-02-09,2,260.0,3,1,2016-02-07,2016-02
City Hotel,0,0,2016,February,7,8,1,0,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,0,0,Transient,80.0,0,0,Check-Out,2016-02-09,1,80.0,1,1,2016-02-08,2016-02
City Hotel,0,12,2016,February,7,7,2,0,2,1,0,BB,CHN,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9,0,0,Transient,111.0,0,2,Check-Out,2016-02-09,2,222.0,3,0,2016-02-07,2016-02
City Hotel,0,4,2016,February,7,7,2,0,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,102.0,1,1,Check-Out,2016-02-09,2,204.0,2,1,2016-02-07,2016-02
City Hotel,0,10,2016,February,7,8,1,0,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,0,0,Transient,61.0,0,0,Check-Out,2016-02-09,1,61.0,1,1,2016-02-08,2016-02
City Hotel,0,9,2016,February,6,6,2,1,3,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,130.0,0,2,Check-Out,2016-02-09,3,390.0,3,1,2016-02-06,2016-02
City Hotel,0,28,2016,February,6,6,2,1,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient-Party,84.3,0,2,Check-Out,2016-02-09,3,252.89999999999998,2,1,2016-02-06,2016-02
City Hotel,0,13,2016,February,6,6,2,1,3,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9,0,0,Transient,130.0,0,2,Check-Out,2016-02-09,3,390.0,3,0,2016-02-06,2016-02
City Hotel,0,0,2016,February,7,8,1,0,3,2,0,BB,PRT,Direct,Direct,0,0,0,G,G,2,No Deposit,0,0,0,Transient,225.0,0,0,Check-Out,2016-02-09,1,225.0,5,1,2016-02-08,2016-02
